tParent,ebomL1,itemMaterialCost,bomQty,totalCost
367A6065G005,133E8555G001,17512.644733329995,867.2599999999998,17954.484799991984
367A6065G007,100T6006G001,12320.660799991985,1340.0,17365.611999952
367A6065G007,133E8555G001,35025.289466660055,1734.5199999999998,35908.96959998407
367A6067G001,136E6682G001,595.7364333329999,143.12,666.90309998
367A6067G001,141E1250G001,2868.0698733320005,2458.0,4144.370113946999
367A6068G013,100T3311G001,470.572,552.0,700.50000015
367A6074G003,100T0494G001,23207.52,36.0,25431.04
367A6074G003,108L8258G001,9270.56,160.0,37082.24
367A6074G006,100T0494G001,11603.76,18.0,12715.52
367A6074G007,108T8045P001,0.0,2.0,0.0
367A6074G009,108L8258G001,579.41,10.0,2317.64
367A6077G007,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6077G009,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6077G010,100T3311G001,470.572,552.0,700.50000015
367A6077G010,108L8258G001,579.41,10.0,2317.64
367A6077G011,100T3311G001,470.572,552.0,700.50000015
367A6077G011,108L8258G001,579.41,10.0,2317.64
367A6077G012,100T3311G001,470.572,552.0,700.50000015
367A6077G012,108L8258G001,579.41,10.0,2317.64
367A6078G002,219B6374G002,521.5041,43.0,4346.5041
367A6078G003,219B6374G002,521.5041,43.0,4346.5041
367A6078G004,103T9204G0001,194.86679999999998,203.0,309.50730000100003
367A6079G006,102T8803G002,1326847.7618333362,2260.0,2236966.3596667163
367A6079G006,113T0596G0005,17074.24890000001,171.0,191314.54889999994
367A6079G006,114T8044G001,79093.67083333005,535.3000000000005,90684.61016668509
367A6079G006,116T9018G0003,67652.33683333504,3635.0,109750.81566669005
367A6079G006,118T1601G0001,1995.7979999949998,275.0,8392.047999980003
367A6079G006,314B7170G025,1099614.8171666693,2775.0,2196795.78033364
367A6080G001,136E6682G001,595.7364333329999,143.12,666.90309998
367A6080G001,141E1250G001,2868.0698733320005,2458.0,4144.370113946999
367A6080G003,141E1250G001,2868.0698733320005,2458.0,4144.370113946999
367A6080G013,100T4149G003,153075.630666666,392.6163,153163.441099998
367A6080G014,100T5421G004,1710243.3180666694,2733.349999999999,2053842.3392892077
367A6080G014,100T6852G011,2930361.953733333,472.0,2939742.2734666565
367A6080G014,101T7359G025,6955994.437433327,3335.349999999999,7322325.654289197
367A6080G015,100T5421G004,1710243.3180666694,2733.349999999999,2053842.3392892077
367A6080G015,100T6852G011,2930361.953733333,472.0,2939742.2734666565
367A6080G015,101T7359G025,6955994.437433327,3335.349999999999,7322325.654289197
367A6080G016,100T5421G004,5130729.954199988,8200.05,6161527.017867622
367A6080G016,100T6852G011,8791085.861199982,1416.0,8819226.820399959
367A6080G016,101T7359G025,20867983.31230008,10006.04999999999,21966976.962867655
367A6081G015,133E8555G001,17512.644733329995,867.2599999999998,17954.484799991984
367A6085G009,109T0429G0001,,1.0,
367A6085G009,249A8025P010,17150.0,1.0,17150.0
367A6085G009,342A1584P007,5613.906666667,4.0,22455.626666668
367A6085G013,109T4375G0001,288328.61529999995,55.0,288328.61529999995
367A6085G013,141E8399G001,525637.7831999877,1584.0,568918.6207999673
367A6085G013,188D9489G017,144452.8131999963,360.0,182655.874399992
367A6085G013,372A4839P216,416152.0,11.0,416152.0
367A6086G004,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6086G004,323E1427G006,22681.9143,1000.0,182284.82590022197
367A6095G003,368A2195P001,13647.746666666999,1.0,13647.746666666999
367A6096G007,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6096G010,100T0494G001,11603.76,18.0,12715.52
367A6096G010,100T3311G001,941.144,1104.0,1401.0000003
367A6096G013,146E3493G001,45648.639966667,14.0,45696.013300004
367A6096G013,249A8025P010,34300.0,2.0,34300.0
367A6098G001,177D9583G006,85531.3677333389,1019.7100000000003,85691.9344000739
367A6098G002,177D9583G006,85531.3677333389,1019.7100000000003,85691.9344000739
367A6098G003,177D9583G006,85531.3677333389,1019.7100000000003,85691.9344000739
367A6098G004,177D9583G006,85531.3677333389,1019.7100000000003,85691.9344000739
367A6103G011,100T6370G011,201585.3870333316,7714.0,272778.5916331773
367A6103G011,100T8376G011,3356630.9814000004,4836.0,6836916.8646
367A6103G011,102T9909G0001,1344781.2823666483,13240.5,1674535.6734163263
367A6103G011,109T4375G0001,183481.84609999997,35.0,183481.84609999997
367A6103G011,109T6154G0002,6573401.0610667085,7840.0,6802599.326933465
367A6103G011,109T6339G0002,3461565.8202666696,6496.0,3507741.3661333267
367A6103G011,109T9196G0001,3603316.7045333353,4084.0,4479941.698666904
367A6103G011,111L4183G001,352297.75,35.0,352297.75
367A6103G011,113T7545G0001,66321.42,54.0,379701.7200000001
367A6103G011,114T4652G0001,111877.82342000116,1224.0,178773.9861598891
367A6103G011,116T3074G0025,6194090.8585000215,12263.249999999998,11084062.4463331
367A6103G011,117T0529G0001,1329044.6358000115,21528.0,1747004.7268002187
367A6103G011,117T0847G0001,563938.213066669,35.0,563938.213066669
367A6103G011,117T3681G0001,2174093.060766669,1442.0541800000017,1572164.8911224834
367A6103G011,117T4818G0001,51436.320459992974,55181.0,105599.52523277557
367A6103G011,117T5159G0002,7410.298106667,2818.0,11721.862940164001
367A6103G011,117T6061G0001,127633.48499998779,22040.09999999997,177231.73559996433
367A6103G011,118T2322G0001,7867.757399994003,408.0,8254.281999942006
367A6103G011,146E1405G002,133738.50719999985,1015.6560000000004,142769.1947999342
367A6103G011,204D1807G008,127009.77870000014,966.0,293465.85030000005
367A6103G011,231D2651G003,181469.98346667198,1368.0,203972.51093336006
367A6103G011,357A1826G030,13626.012633334,924.0,19578.756166938
367A6103G011,372A4840P024,137575.4548,7.0,137575.4548
367A6103G011,377A4065P109,192703.0,7.0,192703.0
367A6103G011,389A4104P002,47716.242,7.0,47716.242
367A6103G012,102T9909G0001,1152669.6705999845,11349.0,1435316.2914997083
367A6103G012,109T4375G0001,209693.53839999996,40.0,209693.53839999996
367A6103G012,109T6154G0002,10681776.724233426,12740.0,11054223.90626687
367A6103G012,109T6339G0002,5625044.457933331,10556.0,5700079.719966655
367A6103G012,109T9196G0001,5855389.644866653,6636.5,7279905.260333718
367A6103G012,111L4183G001,402626.0,40.0,402626.0
367A6103G012,113T7545G0001,88428.55999999998,72.0,506268.9600000001
367A6103G012,116T3074G0025,7432909.030200031,14715.899999999998,13300874.935599718
367A6103G012,117T0529G0001,1772059.5144000133,28704.0,2329339.6357336203
367A6103G012,117T0847G0001,644500.8149333359,40.0,644500.8149333359
367A6103G012,117T3681G0001,2484677.783733337,1648.061920000002,1796759.8755685526
367A6103G012,117T4818G0001,58784.366239991985,63064.0,120685.17169460058
367A6103G012,117T6061G0001,170177.97999998383,29386.799999999974,236308.9807999516
367A6103G012,204D1807G008,145154.0327999997,1104.0,335389.54320000013
367A6103G012,231D2651G003,294888.7231333422,2223.0,331455.33026671014
367A6103G012,372A4840P024,157229.0912,8.0,157229.0912
367A6103G012,377A4065P109,220232.0,8.0,220232.0
367A6103G012,389A4104P002,68166.06,10.0,68166.06
367A6108G002,224B9190G001,3.166666667,5.0,12.666666668
367A6108G004,143E3137G026,231614.833566667,245.42420000000016,73161.05586667999
367A6112G006,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A6113G007,102T9909G0001,960558.0588333203,9457.5,1196096.90958309
367A6113G007,103T4560G0001,66908.12033333503,1730.0,94228.53849999506
367A6113G007,111L4970G001,201570.3332,20.0,201570.3332
367A6113G007,115T2690G0001,3684174.3210999994,6237.672,3718428.994000001
367A6113G007,115T2726G0001,2254240.3534,2212.0,2268111.2068999996
367A6113G007,115T6696G0016,7684019.409166675,11638.249999999998,13893230.990166381
367A6113G007,133E8555G001,35025.289466660055,1734.5199999999998,35908.96959998407
367A6113G007,231D2651G003,158786.23553333798,1197.0,178475.94706669005
367A6116G002,169B1019G004,225690.33020000393,1361.53,575467.9657333579
367A6121G004,108T3983P0001,20816.29,1.0,20816.29
367A6121G004,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A6122G005,111L5036G001,103206.0,10.0,103206.0
367A6122G005,146E6501G001,203.433333334,20.0,262.920000002
367A6122G011,100T6370G011,172787.4745999985,6612.0,233810.22139986622
367A6123G011,108L8258G001,579.41,10.0,2317.64
367A6123G012,100T0494G001,11603.76,18.0,12715.52
367A6123G012,100T3311G001,941.144,1104.0,1401.0000003
367A6123G012,108L8258G001,1158.82,20.0,4635.28
367A6123G013,108L1868G001,170304.0,6.0,170304.0
367A6123G013,108T9397G0001,755648.4114665944,155308.70399999985,1001198.2671328281
367A6123G013,108T9763P0001,11393.5,2.0,11393.5
367A6123G013,143E6318G001,91928.16679999814,2659.829999999999,115778.75459017795
367A6123G013,147E3300G008,205681.5820666663,4941.9,274294.2959333265
367A6123G013,214D1618G001,7300.725699999004,141.0,10275.862199997004
367A6123G013,813L2900G005,271701.3691999917,1365.69,281782.3748999523
367A6124G001,324A3989G002,80286.580166667,1214.50001,102255.00628194
367A6129G002,100T3607G004,5620.045066668,416.00048,10057.464506752
367A6129G003,100T3607G004,2810.0225333340004,208.00024,5028.732253376
367A6129G005,100T8757G001,95721.03693333399,222.2604,139016.465800002
367A6129G006,372A4840P014,10416.0,1.0,10416.0
367A6129G007,119E2799G002,112937.130600005,392.0,149738.37839999108
367A6129G007,119E3058G003,22925.909366668988,639.0,58560.29353342798
367A6129G007,241C2820G004,11175.1827,798.0,16679.802266664996
367A6130G003,131E5277G002,1087796.2430666666,236.0,1104818.272000017
367A6132G012,100T5421G004,8551216.590333328,13666.749999999984,10269211.696445994
367A6132G012,146E3513G0004,3640226.870166656,14270.0004,4260583.639833304
367A6132G013,372A4840P024,19653.6364,1.0,19653.6364
367A6132G014,100T4149G003,153075.630666666,392.6163,153163.441099998
367A6132G014,143E4615G011,678700.4324333323,1072.7999999999988,703023.029766674
367A6132G014,231D2651G003,22683.747933334,171.0,25496.56386667
367A6132G014,241C2882G014,17127.300166666995,847.0,29111.717766666996
367A6133G001,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6133G017,100T4144G002,559.072,551.0,789.00000015
367A6133G017,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6133G018,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6133G019,100T1067G003,173305.69646666592,910.5884999999998,288497.514033332
367A6133G019,100T4144G002,559.072,551.0,789.00000015
367A6133G019,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6133G020,100T4144G002,559.072,551.0,789.00000015
367A6133G020,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6135G010,143E4239G003,2111.876366667,385.0,5008.036133334
367A6135G015,100T6370G005,144509.84200000027,5550.0008,195467.9704998951
367A6135G015,110T8827G0001,45090.694266667975,1384.0,66947.028799996
367A6135G015,133E8555G001,43781.61183332508,2168.15,44886.21199998006
367A6135G016,110T8827G0001,22545.347133334,692.0,33473.51439999801
367A6135G016,133E8555G001,17512.644733329995,867.2599999999998,17954.484799991984
367A6135G018,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A6137G002,104L4736G003,6266.3940666670005,204.0,8078.146666601
367A6138G003,112T3488G0001,745.920566666,77.0,871.8977333199999
367A6138G003,119E2094G031,173286.376733333,616.06,246215.16913331702
367A6138G003,143E5244G004,55007.32070000099,210.0,57182.726566658006
367A6139G004,398A1185G007,20702.573333334,33.0,33663.073333334
367A6144G003,143E3890G001,2358.1632000000004,334.0,3516.29926667
367A6144G003,204D1807G008,18144.2541,138.0,41923.692899999995
367A6144G005,204D1807G008,18144.2541,138.0,41923.692899999995
367A6144G006,131E4974G004,2155.518733333,230.0,10768.529399944
367A6144G009,100T4144G002,559.072,551.0,789.00000015
367A6144G009,108L4955G001,19450.000000002,30.0,29920.000000007996
367A6144G009,109T4375G0001,157270.15379999997,30.0,157270.15379999997
367A6144G009,115T2690G0002,3158203.8047999996,4794.576000000001,3187897.7400000007
367A6144G009,118T5943G0101,999977.6481999946,9603.299999999996,1335142.996200035
367A6144G009,118T8344G0004,3492566.632599999,6516.600000000013,3566207.87979999
367A6144G009,231D2651G003,136102.487600004,1026.0,152979.38320002003
367A6144G010,108L4955G001,9725.000000001,15.0,14960.000000004
367A6144G010,109T4375G0001,78635.0769,15.0,78635.0769
367A6144G010,115T2690G0002,1579101.9024000007,2397.288,1593948.8699999999
367A6144G010,118T5943G0101,499988.8240999978,4801.650000000001,667571.4981000181
367A6144G010,118T8344G0004,1746283.3162999996,3258.2999999999984,1783103.9398999994
367A6144G010,231D2651G003,68051.24380000199,513.0,76489.69160001
367A6145G020,117T0977G001,3470.67,1.0,3470.67
367A6153G002,143E4239G003,2111.876366667,385.0,5008.036133334
367A6156G008,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6156G009,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6156G009,146E1497G001,348898.7900666657,1907.177000000001,622936.9718666639
367A6156G012,108L8838G001,34417.66740000201,1006.0,36087.750733336004
367A6156G013,101T3568G001,9997.499999999995,32.0,9997.499999999995
367A6156G014,101T3568G001,4998.750000000001,16.0,4998.750000000001
367A6156G015,372A4840P024,98268.182,5.0,98268.182
367A6158G004,117E5633G014,396046.99436666205,1072.00024,349776.90849231003
367A6158G005,117E5633G014,396046.99436666205,1072.00024,349776.90849231003
367A6159G011,100T8376G011,1118876.9937999998,1612.0,2278972.2882000003
367A6159G011,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6159G011,116E5252G008,1003011.9690666663,1480.0,1034476.6270000237
367A6159G011,143E4615G007,1324233.840266666,2006.0,1804671.0907333465
367A6159G011,146E1405G002,44579.502400000005,338.55200000000013,47589.73159997802
367A6159G011,231D2651G003,45367.495866667996,342.0,50993.12773334
367A6159G011,241C2882G014,34254.60033333398,1694.0,58223.435533333984
367A6162G008,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6162G008A,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6164G005,131E4539G002,48393.51442666798,2680.0,68638.813226212
367A6164G005,131E4611G001,13309.408800000003,1052.0,15597.608000019995
367A6164G005,131E4626G001,618.0197333320001,284.0,827.3327999119998
367A6164G005,241C2820G001,164727.01640000008,3264.0,292716.9226666598
367A6164G005,801L0191G050,123190.92613334011,228.00063999999998,123462.5608000079
367A6164G008,141E3649G002,25036.358799995996,1722.0,34352.788000031986
367A6165G004,100T3311G001,941.144,1104.0,1401.0000003
367A6169G010,101T9158G002,536220.0459333359,1391.96,805811.0645613894
367A6169G010,102T8803G002,530739.1047333342,904.0,894786.543866686
367A6169G010,113T1575G0001,17934.699000000004,130.0,129217.01339999902
367A6169G010,177D9583G006,171062.7354666778,2039.420000000001,171383.8688001478
367A6170G003,101T5789G001,34407.05366666601,212.0,146712.749533338
367A6170G003,112T3488G0001,745.920566666,77.0,871.8977333199999
367A6170G003,117E8907G004,5958.616046662004,67810.0016,3806442.727039929
367A6170G003,119E2094G031,346572.7534666656,1250.12,1965507.406466634
367A6170G003,143E5244G004,55007.32070000099,210.0,57182.726566658006
367A6170G004,101T5789G001,34407.05366666601,212.0,146712.749533338
367A6170G004,112T3488G0001,745.920566666,77.0,871.8977333199999
367A6170G004,117E8907G004,5958.616046662004,67810.0016,3806442.727039929
367A6171G005,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6171G005,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6171G006,108L4955G001,6483.333333334,10.0,9973.333333335999
367A6171G009,143E4615G007,5959052.281199975,9027.0,8121019.908300101
367A6171G009,231D2651G003,204153.73140000599,1539.0,229469.07480003007
367A6171G009,241C2882G014,85636.50083333503,4235.0,145558.58883333503
367A6173G017,323E1424G002,18867.29276667499,352.0004,3529.4668485903344
367A6173G017,323E1427G006,22681.9143,1000.0,182284.82590022197
367A6174G002,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A6174G002,103T4560G0001,13381.624066667002,346.0,18845.707699998995
367A6174G002,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6174G002,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6174G003,100T4144G002,1118.1439999999998,1102.0,1578.0000003
367A6174G003,103T4560G0001,13381.624066667002,346.0,18845.707699998995
367A6174G003,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6174G003,137E2242G002,14588.851866668001,341.0,36260.33183333899
367A6175G003,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A6175G007,133E8555G001,8756.322366664996,433.62999999999994,8977.242399995997
367A6175G009,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6175G009,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6175G011,398A1185G007,20702.573333334,33.0,33663.073333334
367A6175G012,100T1067G005,175075.53646666592,914.5884999999998,303459.7007
367A6175G012,108L4955G001,3241.666666667,5.0,4986.666666667999
367A6175G012,143E4458G005,27743.526366666996,1325.0006400000002,94172.42887228736
367A6175G012,398A1185G007,20702.573333334,33.0,33663.073333334
367A6175G018,100T7641P002,6940.0,2.0,6940.0
367A6175G019,115T2690G0001,2105242.4691999997,3564.384,2124816.568000001
367A6175G019,115T2726G0001,1288137.3447999998,1264.0,1296063.5468
367A6175G019,231D2651G003,90734.99173333599,684.0,101986.25546668
367A6177G002,357B3716G004,43562.966666667,5.0,43562.966666667
